filename,iou,dice,precision,recall,accuracy
t029,0.08489758282286607,0.15650801359878688,0.08691547823738684,0.7852573865343123,0.9639116883116757
t051,0.02178180033803452,0.04263493503373906,0.02196503188915165,0.7230769230703795,0.9533987012986889
t023,0.09070847468789213,0.16632945794951948,0.09877340219492907,0.5262755589517939,0.9641467532467407
t080,0.15771179833677273,0.27245433373547623,0.1651866217549309,0.7770486555691605,0.932651948051936
t076,0.23766792883444204,0.3840576673231935,0.25186895338605764,0.8082554242366036,0.9427389610389488
t053,0.011772645470902877,0.023271325872668974,0.011862784606082042,0.6077419354760292,0.9486532467532344
t081,0.006338645879879129,0.012597441042000362,0.006344210700678095,0.8784403669523293,0.9220259740259621
t088,0.19710970002186745,0.3293093356745282,0.20874364246290464,0.7795739276018823,0.928568831168819
t020,0.15869471257738124,0.27391980105680014,0.16836071837975988,0.7343333333321095,0.9696649350649225
t021,0.022321751065512416,0.04366873940077598,0.022959467994195876,0.4455659697156052,0.9648467532467407
t062,0.14174542571610405,0.24829602558241237,0.15079347464207063,0.7025853154077533,0.9465753246753124
t022,0.035328982418741564,0.06824687228634475,0.03882322807272903,0.28188097768256676,0.9623753246753122
t077,0.19369648631889652,0.3245322216139127,0.20703118004187063,0.7504544274209618,0.9375051948051826
t040,0.09361918051500266,0.17120983644583831,0.09433721078866984,0.9248120300722907,0.9628831168831044
t054,0.13624431631741055,0.2398151777057613,0.13906033204149584,0.8706005691165635,0.9521389610389487
t012,0.02068843308376348,0.04053819444442685,0.021059751972933007,0.5398843930573424,0.9712909090908964
t025,0.07836689957525744,0.14534366662427095,0.0798548094373587,0.8079096045169213,0.965054545454533
t044,0.13441433138442604,0.23697572864825914,0.14095439444272398,0.7433896145257353,0.9609688311688187
t038,0.14990921121467704,0.26073225564707725,0.15272943906181521,0.8903308353118436,0.9641272727272602
t013,0.674591816821481,0.8056791034628537,0.9536091954018604,0.6974812523117001,0.9870064935064806
t015,0.08930299078783102,0.16396354649360365,0.0913668445515186,0.7981203007488793,0.9718831168831042
t050,0.006464500735231123,0.012845958760609536,0.006526427831151362,0.40521739129730056,0.9534935064934941
t079,0.17431222743217786,0.29687543629404173,0.18272436668611303,0.7910714285708399,0.934594805194793
t052,0.6566287525637411,0.7927289098991736,0.9235510097034033,0.6943705018237811,0.9760844155844028
t055,0.1679076783105878,0.2875358753586947,0.17644986790786857,0.7762036524617861,0.9548649350649226
t014,0.022309197651653703,0.04364471669217133,0.022792908872785,0.5124875124823928,0.9708025974025848
t078,0.005333144966181268,0.01060970682780119,0.005360597830909463,0.510135135126518,0.9268506493506373
t039,0.10333975005344109,0.1873217203466761,0.10788911219570999,0.7102057958825909,0.9618896103895979
